date,open,high,low,close,volume,amount,turn,pctChg
2026-01-05,0.8000,0.8090,0.7840,0.8010,917157154,729348684.0000,7.125400,2.168400
2026-01-06,0.7980,0.8460,0.7960,0.8440,1035781492,846827739.0000,8.152769,5.368300
2026-01-07,0.8400,0.8460,0.8210,0.8320,931580705,778001195.0000,7.461804,-1.421800
2026-01-08,0.8280,0.8780,0.8250,0.8770,1504370678,1297360647.0000,12.285934,5.408700
2026-01-09,0.8930,0.9270,0.8850,0.9030,2252007754,2031879170.0000,18.610622,2.964700
2026-01-12,0.9200,0.9850,0.9190,0.9790,1894345522,1795735031.0000,15.091190,8.416400
2026-01-13,0.9750,0.9750,0.8940,0.9060,1992335451,1823847290.0000,15.631483,-7.456600
2026-01-14,0.9050,0.9460,0.9030,0.9170,1685544778,1556949248.0000,13.507420,1.214100
2026-01-15,0.8950,0.9040,0.8680,0.8730,1064303440,938740961.0000,9.039700,-4.798300
2026-01-16,0.8710,0.8810,0.8510,0.8610,997942370,862830390.0000,8.563340,-1.374600
2026-01-19,0.8480,0.9000,0.8430,0.8930,1006835901,886153741.0000,8.797431,3.716600
2026-01-20,0.8920,0.8990,0.8550,0.8660,1047873074,911999910.0000,9.262018,-3.023500
2026-01-21,0.8600,0.8820,0.8590,0.8690,651972411,568254188.0000,5.739872,0.346400
2026-01-22,0.8640,0.9030,0.8630,0.8970,1153157788,1030942973.0000,10.236044,3.222100
2026-01-23,0.9000,0.9270,0.8870,0.9240,1183504735,1079411157.0000,10.412989,3.010000
2026-01-26,0.9130,0.9130,0.8670,0.8720,1076222362,950431519.0000,9.289264,-5.627700
2026-01-27,0.8600,0.8950,0.8590,0.8890,883352993,775428728.0000,7.404680,1.949500
2026-01-28,0.8880,0.8910,0.8650,0.8730,827165909,722077963.0000,7.002369,-1.799800
2026-01-29,0.8650,0.8770,0.8530,0.8570,899734928,777329820.0000,7.582041,-1.832800
2026-01-30,0.8500,0.8560,0.8190,0.8340,871184464,727044552.0000,7.336501,-2.683800
2026-02-02,0.8300,0.8490,0.8180,0.8190,809466059,671820107.0000,6.722214,-1.798600
2026-02-03,0.8270,0.8550,0.8200,0.8540,1029842329,868082991.0000,8.721817,4.273500
2026-02-04,0.8520,0.8750,0.8470,0.8610,862258473,741523898.0000,7.351723,0.819700
2026-02-05,0.8500,0.8730,0.8490,0.8550,595795589,511433008.0000,5.058693,-0.696900
