date,open,high,low,close,volume,amount,turn,pctChg
2010-01-04,5.3835816900,5.4741205800,5.3557235700,5.4253688700,5039830,39274789.0000,1.831200,1.168800
2010-01-05,5.4323334000,5.5228722900,5.3626881000,5.5089432300,7306512,57315770.0000,2.654790,1.540400
2010-01-06,5.5159077600,5.5368013500,5.4044752800,5.4114398100,6151104,48463633.0000,2.234977,-1.769900
2010-01-07,5.4184043400,5.4462624600,5.2233975000,5.2512556200,6284936,47965556.0000,2.283604,-2.960100
2010-01-08,5.2651846800,5.3069718600,5.1746457900,5.2860782700,4092747,30789773.0000,1.487082,0.663100
2010-01-11,5.3348299800,5.3348299800,5.2164329700,5.3069718600,3460756,26228861.0000,1.257451,0.395300
2010-01-12,5.3348299800,5.5019787000,5.2582201500,5.4601915200,5807441,45091631.0000,2.110109,2.887100
2010-01-13,5.3975107500,5.4741205800,5.3139363900,5.3348299800,5787591,44879979.0000,2.102896,-2.295900
2010-01-14,5.3417945100,5.6064466500,5.3417945100,5.5576949400,10407950,82098629.0000,3.781684,4.177500
2010-01-15,5.5576949400,5.5716240000,5.4741205800,5.5368013500,6183330,48995743.0000,2.246686,-0.375900
2010-01-18,5.5159077600,5.6343047700,5.4184043400,5.6273402400,12029783,95773898.0000,4.370970,1.635200
2010-01-19,5.6273402400,5.6273402400,5.5159077600,5.5437658800,8608256,68672045.0000,3.127773,-1.485100
2010-01-20,5.5437658800,5.5507304100,5.3348299800,5.3626881000,9401779,73473714.0000,3.416096,-3.266300
2010-01-21,5.3626881000,5.4601915200,5.3417945100,5.4114398100,4242296,32948583.0000,1.541420,0.909100
2010-01-22,5.3557235700,5.3975107500,5.1537522000,5.2303620300,6867547,51932711.0000,2.495294,-3.346200
2010-01-25,5.2094684400,5.2582201500,5.1537522000,5.1816103200,2468540,18431678.0000,0.896933,-0.932100
2010-01-26,5.1816103200,5.2233975000,4.9239227100,4.9935680100,4570483,33150536.0000,1.660665,-3.629000
2010-01-27,5.0074970700,5.0701778400,4.9239227100,4.9587453600,2371667,16998488.0000,0.861735,-0.697400
2010-01-28,5.0005325400,5.0283906600,4.9448163000,5.0005325400,2063475,14762638.0000,0.749755,0.842700
2010-01-29,4.9796389500,5.0562487800,4.9448163000,4.9866034800,2006991,14419666.0000,0.729232,-0.278600
2010-02-01,4.9308872400,4.9657098900,4.7915966400,4.8333838200,3164169,22061759.0000,1.149687,-3.072600
2010-02-02,4.8682064700,4.9308872400,4.8194547600,4.8333838200,2452489,17166693.0000,0.891101,0.000000
2010-02-03,4.8473128800,4.9448163000,4.7358804000,4.9308872400,3313718,23108717.0000,1.204025,2.017300
2010-02-04,4.9308872400,5.0144616000,4.8821355300,4.9587453600,3222881,22972004.0000,1.171020,0.565000
2010-02-05,4.9099936500,5.0005325400,4.8542774100,4.8891000600,3210816,22667341.0000,1.166636,-1.404500
2010-02-08,4.8821355300,4.9726744200,4.8821355300,4.9099936500,1457935,10308573.0000,0.529734,0.427400
2010-02-09,4.9099936500,5.0283906600,4.9030291200,4.9657098900,1979898,14131019.0000,0.719387,1.134800
2010-02-10,4.9866034800,5.0144616000,4.9517808300,5.0005325400,1453270,10396345.0000,0.528039,0.701300
2010-02-11,5.0005325400,5.0144616000,4.9448163000,4.9657098900,1349811,9650166.0000,0.490448,-0.696400
