date,open,high,low,close,volume,amount,turn,pctChg
2021-06-21,92.0277620000,93.4327660000,76.6218931400,84.3634651800,12155985,1437726436.4500,74.781600,346.597200
2021-06-22,83.4572376000,87.1032229800,80.0852280000,83.6328631000,6658581,793026246.8700,40.962500,-0.866000
2021-06-23,82.1927340000,83.6679882000,75.1185388600,75.3082144000,5564636,623344743.5900,34.232700,-9.953800
2021-06-24,73.2077334200,75.1536639600,66.6604147800,67.1943163000,4271755,428389949.9900,26.279100,-10.774300
2021-06-25,67.4401920000,69.8567988800,65.7612122200,66.0843631400,2694495,257901258.8200,16.576100,-1.651900
2021-06-28,65.6909620200,68.1637690600,64.2227328400,66.8079402000,2112969,199589006.0800,12.998600,1.094900
2021-06-29,66.8079402000,67.7914430000,65.9508877600,66.0351880000,1246008,118116225.8400,7.665200,-1.156700
2021-06-30,65.7963373200,66.0351880000,61.7499258000,62.3821776000,2715208,245519520.3300,16.703500,-5.531900
2021-07-01,62.2416772000,70.1096996000,61.4689250000,67.3348167000,3569367,340279781.1900,21.958200,7.939200
2021-07-02,67.0889410000,69.3088473200,65.0516852000,67.4401920000,2130091,203439693.5800,13.104000,0.156500
2021-07-05,66.8009151800,68.4307198200,63.5764310000,64.7636593800,1634503,152954343.6100,10.055200,-3.968800
2021-07-06,65.4591363600,65.9508877600,59.0171930200,60.4151720000,2264600,198766158.1500,13.931400,-6.714400
2021-07-07,60.1833463400,60.9209734400,59.0944682400,60.4502971000,1139986,97428413.1300,7.013000,0.058100
2021-07-08,60.4573221200,61.3143745600,56.2001600000,56.8675369000,2348443,192529840.8100,14.447200,-5.926800
2021-07-09,56.1790849400,57.3171381800,55.2588073200,56.1158597600,960934,76942402.4100,5.911500,-1.321800
2021-07-12,56.4249606400,58.6518919800,55.5819582400,58.0617903000,1034320,84963575.9600,6.363000,3.467700
2021-07-13,58.3919662400,59.6002696800,56.9729122000,57.5911139600,854293,70803355.1400,5.255500,-0.810600
2021-07-14,57.2539130000,59.4035691200,56.5584360200,58.7291672000,925245,77217127.2800,5.692000,1.976100
2021-07-15,58.7221421800,58.7221421800,56.6216612000,57.4997887000,693892,56677012.6000,4.268700,-2.093300
2021-07-16,56.8183617600,58.6308169200,56.6216612000,57.1766377800,674636,55321333.2000,4.150300,-0.562000
2021-07-19,57.2187879000,58.5184166000,55.6170833400,57.6754142000,514259,42271147.7300,3.163600,0.872300
2021-07-20,56.9729122000,58.5184166000,56.9729122000,57.7807895000,346528,28512077.5700,2.131800,0.182700
2021-07-21,57.8088895800,59.6986199600,57.4787136400,59.3403439400,722687,60803412.7400,4.445900,2.699100
2021-07-22,59.6915949400,59.6915949400,55.7927088400,56.0385845400,1159661,93851344.9000,7.134000,-5.564100
2021-07-23,55.7786588000,56.7621616000,52.6876500000,53.4112270600,907645,70230430.8400,5.583700,-4.688500
2021-07-26,52.6946750200,53.4955273000,50.9384200200,51.3528962000,567870,42122645.7500,3.493400,-3.853700
2021-07-27,51.4793465600,52.2029236200,50.5801440000,51.1772707000,429983,31599839.1300,2.645200,-0.342000
2021-07-28,51.1772707000,53.3339518400,49.6387913200,52.0413481600,653524,48165483.3800,4.020400,1.688400
2021-07-29,52.6876500000,53.7273529600,51.9851480000,52.4768994000,567268,42677738.0300,3.489700,0.836900
2021-07-30,51.9851480000,53.9521536000,51.5636468000,53.9310785400,542063,41092776.9000,3.334700,2.771100
2021-08-02,53.3901520000,54.0926540000,52.1958986000,53.5798275400,551433,41775900.3700,3.392300,-0.651300
2021-08-03,53.0248509600,55.8067588800,53.0248509600,54.6406055600,795900,62189110.8900,4.896200,1.979800
2021-08-04,54.6476305800,55.7435337000,52.4768994000,54.3034046000,693903,53558711.7600,4.268800,-0.617100
2021-08-05,53.9521536000,58.1812156400,53.4604022000,56.6989364200,1188754,94622507.7400,7.313000,4.411400
2021-08-06,57.2820130800,57.6051640000,53.3901520000,53.8257032400,898812,70291093.0000,5.529300,-5.067500
2021-08-09,53.8257032400,55.7716337800,52.6876500000,55.2307072400,721643,56294854.2100,4.439400,2.610300
2021-08-10,55.1745070800,55.7786588000,54.4017548800,54.7389558400,416343,32570821.0800,2.561300,-0.890400
2021-08-11,55.8489090000,57.8861648000,54.8021810200,56.9167120400,938423,75609397.1800,5.773000,3.978400
2021-08-12,56.9026620000,62.1714270000,56.4038855800,61.8272010200,1578287,135041715.8700,9.709400,8.627500
2021-08-13,62.5226780000,66.7587650600,61.5532252400,66.4496641800,2293067,212660082.3800,14.106600,7.476400
2021-08-16,65.3397110200,69.8919239800,64.6301840000,69.3931475600,1992233,192162587.6300,12.255900,4.429600
2021-08-17,68.3885697000,70.1658997600,62.8669039800,63.2673301200,1815559,170508415.4400,11.169000,-8.827700
2021-08-18,63.2673301200,67.3558917600,62.6983035000,64.8409346000,1301841,121740402.7300,8.008700,2.487200
2021-08-19,65.5153365200,68.4939450000,62.1784520200,68.0583937600,1487005,139081052.1600,9.147800,4.962100
2021-08-20,71.6552040000,77.3524952200,70.2502000000,73.7627100000,2943253,309210004.7600,17.057100,8.381500
2021-08-23,74.7672878600,81.4902320000,71.6552040000,80.7877300000,2420270,267156684.0100,14.026200,9.523800
2021-08-24,80.4505290400,82.8811859600,75.1677140000,78.6802240000,2187617,242800782.2000,12.677900,-2.608700
2021-08-25,78.1182224000,85.7895442400,77.8934217600,82.8320108200,1792922,211964579.0400,10.390600,5.276800
2021-08-26,83.2605370400,83.2605370400,77.8723467000,79.6286017000,1540225,175500206.4100,8.926100,-3.867400
2021-08-27,78.4554233600,82.1646339200,77.3805953000,78.5397236000,1037858,117244858.9600,6.014700,-1.367400
2021-08-30,78.1182224000,79.0314750000,73.0602080000,75.3784646000,1504703,161525336.5400,8.720200,-4.025000
2021-08-31,74.4652120000,77.8161465400,73.1515332600,74.9358883400,952390,102257971.7600,5.519400,-0.587100
2021-09-01,74.9358883400,77.5281207200,73.2288084800,74.3949618000,866273,92660378.5900,5.020300,-0.721900
2021-09-02,72.3577060000,75.6524403800,70.7138513200,71.8308295000,975342,100768864.0400,5.652400,-3.446600
2021-09-03,71.6903291000,73.6573347000,70.9527020000,72.3015058400,636790,65460185.0500,3.690400,0.655300
2021-09-06,71.0299772200,81.3848567000,71.0299772200,79.6496767600,1421300,156299966.4000,8.236900,10.163200
2021-09-07,78.9260997000,80.7947550200,76.9239690000,79.9587776400,853767,96017077.8300,4.947900,0.388100
2021-09-08,79.4881013000,79.4881013000,75.2379642000,75.5962402200,896231,97700436.5200,5.193900,-5.456000
2021-09-09,75.1677140000,77.9004467800,74.6478625200,77.1136445400,604858,66237763.0000,3.505300,2.007200
2021-09-10,76.6499932200,79.3827260000,75.1817640400,76.5797430200,488845,53286562.6800,2.833000,-0.692400
2021-09-13,76.1793168800,77.5421707600,73.7627100000,76.2214670000,474851,51227433.4500,2.751900,-0.467800
2021-09-14,76.1020416600,79.5794265600,76.1020416600,79.2422256000,1008286,112652083.5900,5.843300,3.963100
2021-09-15,79.0174249600,92.4000880600,76.6078431000,92.2455376200,1992484,245525210.2700,11.547100,16.409600
2021-09-16,90.7492083600,100.3734857600,90.6649081200,96.6291501000,1599101,216266240.9800,9.267300,4.752100
2021-09-17,95.6807724000,114.5078260000,93.8191421000,101.6520394000,1851501,267851162.9900,10.730000,5.198100
2021-09-22,101.6520394000,106.0778020000,98.5048304400,103.2677940000,1306522,191027347.3400,7.571700,1.589500
2021-09-23,103.6541701000,107.8340570000,99.6077585800,103.8930207800,964377,142286530.8100,5.588900,0.605400
2021-09-24,103.8930207800,116.3624312800,103.8930207800,113.6086234400,1343614,212443523.4900,7.786700,9.351500
2021-09-27,113.6086234400,116.9455079400,105.3823250200,106.8646042400,1488532,233175203.8600,8.626500,-5.936200
2021-09-28,104.7500732200,118.7087879600,102.7057924000,112.1895694000,1481021,237001682.0000,8.583000,4.982900
2021-09-29,109.9766881000,113.7350738000,105.3823250200,106.8505542000,1057343,164095349.6600,6.127600,-4.758900
2021-09-30,107.3493306200,128.2206650400,107.3493306200,128.2206650400,1840287,315161983.7800,10.665000,20.000000
2021-10-08,128.2768652000,132.0703760000,122.9378500000,127.8272639200,1393621,251339053.6700,8.076500,-0.306800
2021-10-11,125.7478580000,130.5810717600,110.0820634000,112.1263442200,1923427,322180254.7100,11.146900,-12.282900
2021-10-12,110.9953160000,115.3929785200,107.9464573200,111.6978180000,1152728,183583668.7800,6.680400,-0.382200
2021-10-13,111.8945185600,119.3059146600,111.8874935400,116.6153320000,1004102,166261538.9100,5.819100,4.402500
2021-10-14,116.6153320000,118.0062859600,110.4684395000,114.7185766000,1005459,162665683.0500,5.827000,-1.626500
2021-10-15,114.5078260000,117.2475838000,110.9953160000,112.4003200000,779535,125904517.6500,4.517700,-2.020800
2021-10-18,111.2763168000,113.7210237600,107.5390061600,111.0585411800,778868,121731510.7100,4.513800,-1.193800
2021-10-19,110.1101634800,118.3645619800,110.1101634800,114.5570011400,1201592,196998458.8700,6.963600,3.150100
2021-10-20,114.9012271200,115.4772787600,97.3738022200,101.1602880000,2401777,351300009.8900,13.919100,-11.694400
2021-10-21,98.3502800000,99.6709837600,92.7864641600,94.9080202000,1832280,249984061.5400,10.618600,-6.180600
2021-10-22,94.7675198000,96.8750258000,90.4822576000,94.6761945400,1118811,148987628.0400,6.483900,-0.244300
2021-10-25,94.6691695200,97.3316521000,92.9058895000,93.7840170000,743550,99944652.2200,4.309100,-0.942300
2021-10-26,92.7232389800,94.4443688800,90.6859831800,92.0418120400,713392,93753358.5100,4.134300,-1.857700
2021-10-27,92.1190872600,94.3600686400,89.3582544000,93.5170662400,855874,112646115.3700,4.960100,1.602800
2021-10-28,97.9358038200,99.6147836000,94.4724689600,94.8447950200,1345177,185126772.2200,7.795700,1.419800
2021-10-29,96.2427740000,103.9492209400,93.0815150000,102.0946156600,1260021,178678356.4500,7.302200,7.643900
2021-11-01,102.0103154200,105.3682749800,99.0527820000,99.1932824000,985381,141795789.1400,5.710600,-2.841800
2021-11-02,99.0598070200,99.2073324400,83.3588873200,84.0894894000,3125645,392674301.1100,18.114100,-15.226600
2021-11-03,84.6514910000,86.9556975600,83.5977380000,86.3234457600,1120377,136525972.1500,6.492900,2.656600
2021-11-04,85.6209437600,89.7095054000,85.2205176200,85.7122690200,956286,119150769.1800,5.542000,-0.708000
2021-11-05,84.3704902000,88.1640010000,84.3002400000,85.0027420000,980545,120003860.5000,5.682600,-0.827800
2021-11-08,83.1621867600,85.9159946000,80.4926791600,83.7241883600,1019041,119762826.7500,5.905700,-1.504100
2021-11-09,84.3002400000,87.0891729400,82.1927340000,86.3515458400,858098,103385634.6800,4.973000,3.138100
2021-11-10,85.6349938000,85.7825192200,82.8952360000,85.4523432800,774354,93119441.5000,4.487600,-1.041300
2021-11-11,86.1548452800,90.4120074000,82.5439850000,83.8857638200,1315822,161095624.1100,7.625600,-1.833300
2021-11-12,83.6117880400,86.8292472000,83.1481367200,85.0027420000,752428,91336799.2900,4.360600,1.331500
2021-11-15,84.6514910000,89.5690050000,84.3353651000,86.9697476000,787033,98113218.1400,4.561100,2.314000
2021-11-16,86.8713973200,91.6624609600,85.7052440000,89.0421285000,999905,127253956.6100,5.794800,2.382900
2021-11-17,89.7586805400,94.1141929400,85.7052440000,87.2577734200,1202469,151487724.3400,6.968700,-2.003900
2021-11-18,86.3726209000,87.2928985200,82.7336605400,83.3167372000,1097691,131881526.7000,6.361500,-4.516500
2021-11-19,83.2464870000,84.5109906000,82.7547356000,83.6117880400,593481,70628774.7900,3.439400,0.354100
2021-11-22,83.5836879600,85.6982189800,79.8744774000,82.7336605400,1100590,128356179.5300,6.378300,-1.050200
2021-11-23,82.8249858000,83.9349389600,81.1530310400,82.9092860400,556211,65413707.3500,3.223400,0.212300
2021-11-24,83.9489890000,87.5457992400,81.7009826000,87.2718234600,1091263,131957374.2700,6.324200,5.261800
2021-11-25,87.2718234600,88.8665030000,85.3539930000,87.1102480000,759695,94046063.4700,4.402700,-0.185100
2021-11-26,87.2858735000,90.4471325000,86.6255216200,89.6462802200,1141936,144403029.0200,6.617900,2.911300
2021-11-29,90.4892826200,91.9996619200,87.5528242600,87.7003496800,884773,112173961.1800,5.127500,-2.170700
2021-11-30,87.7284497600,89.5549549600,86.4217960400,87.9392003600,561135,70204599.1200,3.252000,0.272300
2021-12-01,87.9392003600,88.5012019600,84.3002400000,84.5952908400,748104,91007962.9000,4.335500,-3.802500
2021-12-02,83.6679882000,85.3399429600,82.5650600600,83.9489890000,746429,88886954.5100,4.325800,-0.764000
2021-12-03,83.3869874000,90.4401074800,83.3869874000,89.5690050000,1072837,134341289.2600,6.217400,6.694600
2021-12-06,89.2177540000,92.2174375400,88.1640010000,88.8665030000,839238,107464778.1400,4.863700,-0.784300
2021-12-07,88.9367532000,90.1872067600,85.4031681400,86.1478202600,707993,88118150.2700,4.103000,-3.059300
2021-12-08,85.3610180200,89.2177540000,84.5109906000,87.5738993200,634256,78467150.2900,3.675700,1.655400
2021-12-09,87.6511745400,90.9740090000,87.2226483200,89.1826289000,644944,81985268.0400,3.737700,1.837000
2021-12-10,88.5784771800,89.9553811000,85.9370696600,86.6746967600,648785,80630766.5700,3.759900,-2.812100
2021-12-13,87.1032229800,87.7284497600,84.8271165000,85.7052440000,575220,69994786.3800,3.333600,-1.118500
2021-12-14,85.5436685400,86.1478202600,84.3072650200,85.6630938800,396566,48155909.6100,2.298200,-0.049200
2021-12-15,86.4428711000,87.0891729400,81.9609083400,82.2559591800,682047,81811168.9900,3.952700,-3.977400
2021-12-16,82.2770342400,83.5274878000,81.0687308000,82.7617606200,448585,52580770.3200,2.599700,0.614900
2021-12-17,83.2113619000,84.8622416000,79.7339770000,80.9212053800,518637,60058541.6600,3.005700,-2.223900
2021-12-20,80.9212053800,81.3427065800,75.6594654000,76.5797430200,789643,86830425.4200,4.576200,-5.365000
2021-12-21,76.5797430200,76.5797430200,73.0602080000,75.3222644400,951325,100904266.0600,5.285100,-1.642100
2021-12-22,75.6032652400,77.9777220000,74.3598367000,77.3524952200,549315,59962367.0100,3.051700,2.695400
2021-12-23,76.5727180000,78.2376477400,75.9404662000,76.7132184000,347588,38038680.4100,1.931000,-0.826400
2021-12-24,76.1582418200,77.4157204000,73.8048601200,76.7834686000,794173,85316898.4300,4.412100,0.091600
2021-12-27,74.8164630000,79.5372764400,74.8164630000,77.9917720400,469056,52250183.6900,2.605900,1.573700
2021-12-28,78.7364241600,83.5977380000,77.3524952200,83.2464870000,1249296,143942575.8300,6.940500,6.737500
2021-12-29,82.4105096200,86.8994974000,82.4105096200,84.8903416800,1139804,138515059.6000,6.332200,1.974700
2021-12-30,84.8903416800,85.3329179400,82.7336605400,85.0729922000,792568,94442464.2500,4.403200,0.215200
2021-12-31,85.0027420000,85.8597944400,83.5907129800,85.4242432000,514542,62078496.2000,2.858600,0.412900
2022-01-04,84.0403142600,84.7428162600,76.5727180000,78.5256735600,1219656,137933822.0600,6.775900,-8.075700
2022-01-05,78.2446727600,79.3686759600,74.8164630000,77.4016703600,891280,97102308.4700,4.951600,-1.431400
2022-01-06,76.6429682000,79.0244499800,76.2214670000,76.9942192000,601104,66263703.3400,3.339500,-0.526400
2022-01-07,78.5186485400,79.5232264000,72.1329053600,72.9197076000,929854,98133178.4600,5.165900,-5.292000
2022-01-10,72.9197076000,75.3995396600,70.9527020000,74.5003371000,634105,66431658.4600,3.522800,2.167600
2022-01-11,75.1396139200,75.4978899400,72.9829327800,73.2288084800,491879,51627195.7400,2.732700,-1.706700
2022-01-12,73.0531829800,78.8136993800,73.0531829800,78.5397236000,946266,102975888.5200,5.257000,7.252500
2022-01-13,78.7364241600,79.3054507800,74.2544614000,74.6057124000,810226,87753624.0000,4.501300,-5.008900
2022-01-14,75.5962402200,76.3479173600,74.1982612400,75.4627648400,419737,44953071.5700,2.331900,1.148800
2022-01-17,75.8280658800,76.9239690000,73.1726083200,76.7061933800,492964,52959181.7600,2.738700,1.647700
2022-01-18,75.7297156000,77.4859706000,73.7627100000,75.1536639600,639990,68628094.6200,3.555500,-2.024000
2022-01-19,75.2941643600,76.2214670000,72.4420062400,73.0602080000,503456,52562813.7100,2.797000,-2.785600
2022-01-20,73.6643597200,73.6643597200,68.1426940000,68.2761693800,971448,96569825.0800,5.396900,-6.548100
2022-01-21,68.2691443600,68.2691443600,64.4194334000,64.6442340400,970948,90551621.5200,5.394200,-5.319500
2022-01-24,64.6512590600,68.9365212600,62.5648281200,68.1426940000,791029,74997326.0500,4.394600,5.411900
2022-01-25,67.8054930400,68.4939450000,65.1711105400,65.4872364400,487538,46081950.3600,2.708500,-3.896900
2022-01-26,66.7938901600,67.7914430000,64.8058095000,66.0562630600,278104,26047631.5900,1.545000,0.868900
2022-01-27,68.4939450000,68.4939450000,63.2251800000,63.7801565800,410141,37698969.0100,2.278600,-3.445700
2022-01-28,64.2086828000,65.2413607400,62.5226780000,63.8785068600,356489,32460273.1300,1.980500,0.154200
2022-02-07,64.6301840000,65.6417868800,62.8809540200,63.6888313200,332594,30184964.0800,1.847700,-0.296900
2022-02-08,62.5226780000,63.2251800000,60.0779710400,61.8342260400,499359,43452764.4700,2.774200,-2.912000
2022-02-09,61.9747264400,63.2322050200,60.7804730400,62.7966537800,448039,39571841.3600,2.489100,1.556500
2022-02-10,62.7966537800,63.0144294000,59.6283697600,60.1341712000,647652,55987650.1800,3.598100,-4.239800
2022-02-11,60.1341712000,60.1341712000,57.2890381000,57.7456644000,560645,46465318.1600,3.114700,-3.972000
2022-02-14,57.6754142000,60.8296481800,57.0080373000,59.6915949400,513503,43617940.2000,2.852800,3.369800
2022-02-15,60.0639210000,64.7917594600,59.1295933400,63.5764310000,709364,63329513.2100,3.940900,6.508200
2022-02-16,63.7871816000,65.2413607400,62.5507780800,63.7169314000,438627,39950053.0200,2.436800,0.221000
2022-02-17,63.0776545800,64.0471073400,62.1644019800,63.5623809600,284218,25583624.6500,1.579000,-0.242600
2022-02-18,63.5623809600,64.2719079800,62.0168765600,63.4780807200,243920,21798318.6100,1.355100,-0.132600
2022-02-21,63.1549298000,64.2789330000,61.7358757600,63.4499806400,272233,24376270.5900,1.512400,-0.044300
2022-02-22,63.2251800000,63.2251800000,60.0639210000,61.7710008600,381360,33249820.9800,2.118700,-2.646100
2022-02-23,63.4570056600,66.3161888000,62.5788781600,65.3537610600,530376,49243428.0300,2.946500,5.800100
2022-02-24,66.5971896000,66.5971896000,61.2581744000,62.1292768800,609318,54914977.6500,3.385100,-4.933900
2022-02-25,64.6301840000,68.8381709800,63.5764310000,66.6604147800,846168,80135557.6500,4.700900,7.293100
2022-02-28,67.4401920000,67.8335931200,65.6066617800,67.1943163000,545421,51907987.0000,3.167800,0.800900
2022-03-01,67.8616932000,72.3577060000,67.3980418800,70.2853251000,914467,91266366.0000,5.311300,4.600100
2022-03-02,69.8989490000,70.2431749800,67.7984680200,69.1964470000,820853,80713271.0000,4.767600,-1.549200
2022-03-03,69.8989490000,70.3907004000,67.0538159000,69.3018223000,493129,48510561.0000,2.864100,0.152300
2022-03-04,69.3018223000,73.3060837000,67.8687182200,72.7581321400,953135,97252503.0000,5.535900,4.987300
2022-03-07,72.3577060000,75.3784646000,71.6692540400,73.3622838600,1283748,134920923.0000,7.456100,0.830400
2022-03-08,73.4817092000,74.3809117600,71.3109780200,72.3577060000,885325,91998782.0000,5.142000,-1.369300
2022-03-09,72.8424323800,73.5800594800,66.7447150200,70.1096996000,830536,82204936.0000,4.823800,-3.106800
2022-03-10,71.9713299000,74.6197624400,71.1634526000,72.7019319800,682028,70843837.0000,3.961200,3.697400
2022-03-11,71.0791523600,74.1069359800,70.7349263800,73.4536091200,560910,57910052.0000,3.257800,1.033900
2022-03-14,74.4652120000,74.4652120000,70.0394494000,71.6552040000,691570,70380660.0000,4.016700,-2.448400
2022-03-15,70.6225260600,72.1258803400,68.5009700200,70.2220999200,499734,49754107.0000,2.902500,-2.000000
2022-03-16,71.6552040000,73.0250829000,68.5782452400,71.1002274200,613485,61962734.0000,3.563100,1.250500
2022-03-17,71.5147036000,76.4322176000,71.5147036000,74.2544614000,914111,97371138.0000,5.309200,4.436300
2022-03-18,74.1561111200,75.1606889800,72.4982064000,73.4465841000,413673,43261688.0700,2.402600,-1.088000
2022-03-21,72.7159820200,73.2358335000,69.9551491600,71.9572798600,694608,70497699.8000,4.034300,-2.027700
2022-03-22,70.6084760200,71.3742032000,69.4142226200,70.1237496400,319274,31869243.7200,1.854400,-2.548100
2022-03-23,70.6365761000,74.4652120000,68.4939450000,73.7627100000,793120,81256036.9200,4.606500,5.189300
2022-03-24,73.2569085600,77.1276945800,71.3882532400,76.1090666800,698048,74502535.0400,4.054300,3.181000
2022-03-25,75.5189650000,79.5091763600,74.1701611600,75.4065646800,584859,63688344.2500,3.396900,-0.923000
2022-03-28,73.8329602000,76.3479173600,71.6552040000,73.8540352600,438368,45667074.9600,2.546100,-2.058900
2022-03-29,73.7627100000,74.8094379800,72.4420062400,73.0602080000,205171,21454649.3200,1.191600,-1.074900
2022-03-30,73.1866583600,75.7859157600,71.7254542000,75.5189650000,282431,29827081.0800,1.640400,3.365400
2022-03-31,75.2379642000,77.2752200000,73.8751103200,74.6759626000,387593,41567741.6100,2.251200,-1.116300
2022-04-01,73.1023581200,73.7065098400,71.0791523600,72.9478076800,291807,29997025.0700,1.694800,-2.314200
2022-04-06,72.8986325400,72.9407826600,71.0089021600,71.0299772200,204747,20885401.3500,1.189200,-2.629000
2022-04-07,71.0299772200,71.3039530000,67.4542420400,68.3393945600,382774,37401382.4200,2.223200,-3.788000
2022-04-08,69.4633977600,69.5476980000,64.8760597000,65.3186359600,557322,52627512.2200,3.237000,-4.420200
2022-04-11,64.0400823200,65.6698869600,63.1408797600,63.5694059800,281873,25648331.3300,1.637100,-2.678000
2022-04-12,64.8971347600,64.8971347600,60.4292220400,64.0681824000,555786,49400800.4300,3.228000,0.784600
2022-04-13,63.8433817600,64.1946327600,61.8201760000,62.3892026200,340932,30547197.7200,1.980100,-2.620600
2022-04-14,63.2251800000,64.8971347600,62.0239015800,64.0541323600,323412,29427209.5500,1.878400,2.668600
2022-04-15,62.8564714200,65.6604252000,62.4901257000,64.9559142000,161776,14776594.9400,0.939600,1.407800
2022-04-18,64.2584483100,65.2940794800,63.3989448900,64.8361473300,135997,12469903.5200,0.789900,-0.184400
2022-04-19,65.0615908500,65.0615908500,63.0537345000,63.8850574800,244789,22152092.5800,1.421700,-1.466900
