date,open,high,low,close,volume,amount,turn,pctChg
2011-12-12,5.5901339000,5.6733617000,5.0144749500,5.0977027500,229661972,1746653706.0000,83.513444,13.076920
2011-12-13,5.1601236000,5.3820644000,5.0491532000,5.2156088000,149097093,1122589747.0000,54.217125,2.312900
2011-12-14,5.1739949000,5.3196435500,4.9173758500,5.2780296500,105105769,778380498.0000,38.220280,1.196800
2011-12-15,5.1531879500,5.5207774000,5.0560888500,5.0838314500,136738370,1041247122.0000,49.723044,-3.679400
2011-12-16,4.9936680000,5.2710940000,4.9312471500,5.2502870500,109401517,800084882.0000,39.782370,3.274200
2011-12-19,5.1185097000,5.4652922000,5.0006036500,5.4028713500,104497300,784525406.0000,37.999018,2.906200
2011-12-20,5.3681931000,5.4375496000,5.1254453500,5.1393166500,79518409,605343026.0000,28.915785,-4.878000
2011-12-21,5.2156088000,5.3265792000,4.9589897500,4.9867323500,71841316,533717421.0000,26.124115,-2.969000
2011-12-22,4.7717272000,4.8688263000,4.5289794500,4.6746281000,81459359,551361246.0000,29.621585,-6.258700
2011-12-23,4.6191429000,4.7994698000,4.5289794500,4.5636577000,69452181,465116370.0000,25.255339,-2.373900
2011-12-26,4.4943012000,4.5983359500,4.3902664500,4.3972021000,46210834,298420987.0000,16.803940,-3.647400
2011-12-27,4.3625238500,4.6954350500,4.2862317000,4.4110734000,76457149,494367053.0000,27.802600,0.315500
2011-12-28,4.2931673500,4.6607568000,4.2376821500,4.5636577000,79053355,506495667.0000,28.746675,3.459100
2011-12-29,4.4457516500,4.5428507500,4.4041377500,4.4110734000,47479569,305869647.0000,17.265298,-3.343500
2011-12-30,4.4596229500,4.7231776500,4.4249447000,4.5567220500,58644638,388631464.0000,21.325323,3.301900
2012-01-04,4.5775290000,4.5775290000,4.3417169000,4.3694595000,40568491,261376542.0000,14.752179,-4.109600
2012-01-05,4.3070386500,4.5012368500,4.2723604000,4.3139743000,36926046,233433980.0000,13.427653,-1.269800
2012-01-06,4.3417169000,4.6052716000,4.2654247500,4.5081725000,58041776,373152761.0000,21.106100,4.501600
2012-01-09,4.4665586000,4.7301133000,4.3972021000,4.7162420000,74724816,496014795.0000,27.172660,4.615400
2012-01-10,4.6815637500,4.8826976000,4.6399498500,4.7994698000,77497426,531473949.0000,28.180882,1.764700
2012-01-11,4.7786628500,4.8965689000,4.7370489500,4.8064054500,53595579,371952727.0000,19.489301,0.144500
2012-01-12,4.7301133000,4.7578559000,4.6191429000,4.6468855000,50663474,342416083.0000,18.423081,-3.318900
2012-01-13,4.6330142000,4.6954350500,4.4180090500,4.4457516500,38061557,248152245.0000,13.840566,-4.328400
2012-01-16,4.3902664500,4.4873655500,4.3209099500,4.3625238500,24446045,154847827.0000,8.889471,-1.872100
2012-01-17,4.3902664500,4.6884994000,4.3209099500,4.6607568000,43586098,284705403.0000,15.849490,6.836200
2012-01-18,4.6607568000,5.0977027500,4.5775290000,4.6260785500,70445569,487665922.0000,25.616571,-0.744000
2012-01-19,4.5983359500,4.8688263000,4.5220438000,4.7509202500,46669956,317489214.0000,16.970893,2.698700
2012-01-20,4.7578559000,4.7855985000,4.6399498500,4.7509202500,31948318,217668753.0000,11.617570,0.000000
2012-01-30,4.7231776500,4.7439846000,4.6260785500,4.6538211500,25261805,170269068.0000,9.186111,-2.043800
2012-01-31,4.6676924500,4.6954350500,4.5775290000,4.6884994000,18055530,121078419.0000,6.565647,0.745200
2012-02-01,4.6676924500,4.7023707000,4.5428507500,4.5567220500,22458590,149724729.0000,8.166760,-2.810700
2012-02-02,4.5914003000,4.6607568000,4.4943012000,4.6538211500,25337875,167288566.0000,9.213773,2.130900
2012-02-03,4.6330142000,4.6884994000,4.5497864000,4.6607568000,26998839,180264932.0000,9.817760,0.149000
2012-02-06,4.6815637500,4.8133411000,4.6191429000,4.7093063500,34514997,234721124.0000,12.550908,1.041700
2012-02-07,4.6399498500,4.6399498500,4.4943012000,4.5220438000,24301249,159566445.0000,8.836818,-3.976400
2012-02-08,4.5289794500,4.8341480500,4.4943012000,4.7301133000,38198540,257753831.0000,13.890378,4.601200
2012-02-09,4.6954350500,4.7855985000,4.6676924500,4.7162420000,36483464,247668738.0000,13.266714,-0.293300
2012-02-10,4.6884994000,4.8896332500,4.6468855000,4.7439846000,45066611,310895898.0000,16.387859,0.588200
2012-02-13,4.6746281000,4.7786628500,4.6330142000,4.7301133000,27721922,188419021.0000,10.080699,-0.292400
2012-02-14,4.7231776500,4.8272124000,4.6815637500,4.7578559000,27767046,190529237.0000,10.097108,0.586500
2012-02-15,4.7301133000,4.9589897500,4.7162420000,4.8341480500,58600599,409422229.0000,21.309309,1.603500
2012-02-16,4.8064054500,4.8549550000,4.7023707000,4.7855985000,34900701,240509898.0000,12.691164,-1.004300
2012-02-17,4.7994698000,4.8341480500,4.7370489500,4.7717272000,23470177,161923371.0000,8.534610,-0.289900
2012-02-20,4.8549550000,4.8826976000,4.7231776500,4.7370489500,30020131,207929191.0000,10.916411,-0.726700
2012-02-21,4.7231776500,4.7647915500,4.6399498500,4.7578559000,25617357,173937270.0000,9.315403,0.439200
2012-02-22,4.7370489500,5.2364157500,4.7231776500,5.2364157500,106810610,783579993.0000,38.840222,10.058300
2012-02-23,5.2572227000,5.3751287500,5.1878662000,5.2988366000,85459262,650342548.0000,31.076095,1.192100
2012-02-24,5.3751287500,5.6594904000,5.3335148500,5.4652922000,99852171,790404362.0000,36.309880,3.141400
2012-02-27,5.4028713500,6.0132085500,5.3681931000,5.8675599000,116590792,969966541.0000,42.396652,7.360400
2012-02-28,5.8328816500,5.9993372500,5.7635251500,5.8744955500,70536945,596774529.0000,25.649798,0.118200
2012-02-29,5.8259460000,5.8536886000,5.6594904000,5.7427182000,49773694,411632922.0000,18.099525,-2.243200
2012-03-01,5.7427182000,5.8259460000,5.6109408500,5.6733617000,55067739,453959383.0000,20.024632,-1.207700
2012-03-02,5.6872330000,5.8467529500,5.6594904000,5.8051390500,54184826,449920182.0000,19.703573,2.322700
2012-03-05,5.8190103500,5.8883668500,5.6733617000,5.7219112500,49124506,408844744.0000,17.863457,-1.433700
2012-03-06,5.6872330000,5.9369164000,5.6456191000,5.8051390500,61207461,513518411.0000,22.257259,1.454500
2012-03-07,5.7011043000,5.8051390500,5.5485200000,5.6594904000,48159707,393566103.0000,17.512621,-2.509000
2012-03-08,5.6872330000,6.0548224500,5.6594904000,5.7565895000,65891112,554958791.0000,23.960404,1.715700
2012-03-09,5.7011043000,5.8259460000,5.6525547500,5.7496538500,41108961,339313602.0000,14.948713,-0.120500
2012-03-12,5.6594904000,5.7149756000,5.4999704500,5.6040052000,146322019,1179679289.0000,29.264404,-2.533200
2012-03-13,5.5831982500,5.7149756000,5.5207774000,5.7011043000,84714968,684231524.0000,16.942994,1.732700
2012-03-14,5.7011043000,6.0964363500,5.4722278500,5.6040052000,183153550,1543882048.0000,36.630710,-1.703200
2012-03-15,5.6178765000,5.7427182000,5.4791635000,5.6733617000,89461968,726166278.0000,17.892394,1.237600
2012-03-16,5.6733617000,5.8120747000,5.5277130500,5.7427182000,77552074,637654932.0000,15.510415,1.222500
2012-03-19,5.6941686500,5.9577233500,5.6456191000,5.9369164000,81782913,684108461.0000,16.356583,3.381600
2012-03-20,5.8953025000,5.9022381500,5.6040052000,5.6109408500,79426425,655828297.0000,15.885285,-5.490700
