date,open,high,low,close,volume,amount,turn,pctChg
2017-06-01,10.1676343800,10.1676343800,10.1676343800,10.1676343800,9400,234812.0000,0.051004,43.976940
2017-06-02,11.1852118800,11.1852118800,11.1852118800,11.1852118800,3214,88321.0000,0.017439,10.008010
2017-06-05,12.3045471300,12.3045471300,12.3045471300,12.3045471300,4400,133012.0000,0.023874,10.007280
2017-06-06,13.5337807500,13.5337807500,13.5337807500,13.5337807500,16800,558600.0000,0.091156,9.990077
2017-06-07,14.8891939800,14.8891939800,14.8891939800,14.8891939800,24200,885236.0000,0.131308,10.015040
2017-06-08,16.3789274400,16.3789274400,16.3789274400,16.3789274400,51200,2060288.0000,0.277808,10.005470
2017-06-09,18.0151920600,18.0151920600,18.0151920600,18.0151920600,98404,4355361.0000,0.533934,9.990050
2017-06-12,19.8183393900,19.8183393900,19.1304570000,19.8183393900,3121456,151920195.0000,16.936820,10.009040
2017-06-13,20.7585810000,21.8005803600,20.3841124800,21.4627446300,13502961,700587216.0000,73.266202,8.297394
2017-06-14,19.6026129600,20.0137142700,19.3176912600,19.3176912600,8862233,424994848.0000,48.085909,-9.994311
2017-06-15,18.9472930500,20.3434093800,18.9472930500,19.3624646700,7552368,365920544.0000,40.978665,0.231775
2017-06-16,19.1752304100,19.7735659800,18.5199105000,19.1955819600,6690455,313274224.0000,36.301980,-0.861888
2017-06-19,18.9269415000,19.2118632000,18.4059418200,18.5646839100,4510705,206881828.0000,24.474797,-3.286682
2017-06-20,18.5646839100,18.9839258400,18.4385043000,18.4588558500,4114356,188762955.0000,22.324232,-0.570055
2017-06-21,18.2756919000,18.4222230600,17.7750437700,18.2594106600,4175246,185678540.0000,22.654617,-1.080480
2017-06-22,18.2838325200,19.1304570000,18.1169498100,18.4425746100,5158640,235682510.0000,27.990450,1.003123
2017-06-23,18.2309184900,18.4954886400,17.3028878100,17.8727312100,4011015,176909889.0000,21.763511,-3.089829
2017-06-26,17.5430361000,18.1088091900,17.4209268000,17.8890124500,2501300,109256310.0000,13.571894,0.091098
2017-06-27,17.7872547000,18.2146372500,17.7139891200,17.8564499700,2375319,105120155.0000,12.888329,-0.182029
2017-06-28,17.5023330000,17.5837392000,16.9772630100,17.0098254900,3004533,126902574.0000,16.302404,-4.741277
2017-06-29,17.0749504500,17.1563566500,16.7126928600,16.9284192900,2269937,94361647.0000,12.316533,-0.478585
2017-06-30,16.8307318500,17.3069581200,16.7656068900,17.0423879700,2245405,94376835.0000,12.183424,0.673236
2017-07-03,17.0057551800,17.1278644800,16.7411850300,17.0912316900,1645296,68625395.0000,8.927271,0.286608
2017-07-04,17.1482160300,17.4087158700,17.0383176600,17.1034426200,1538000,64901173.0000,8.345090,0.071443
2017-07-05,16.9691223900,17.6244423000,16.9691223900,17.4982626900,2709063,115644282.0000,14.699202,2.308427
2017-07-06,17.4982626900,17.6163016800,17.2174113000,17.4412783500,2006637,85763090.0000,10.887884,-0.325665
2017-07-07,17.4453486600,17.9826295800,17.4453486600,17.6854969500,2673535,116463947.0000,14.506430,1.400239
2017-07-10,17.3395206000,17.3435909100,16.6882710000,16.6923413100,2723200,113604096.0000,14.775909,-5.615656
2017-07-11,16.6842006900,16.7981693700,16.2201853500,16.2975212400,1579291,64116901.0000,8.569132,-2.365270
