date,open,high,low,close,volume,amount,turn,pctChg
2026-01-27,0.9990,1.0000,0.9820,0.9920,65085291,64454051.0490,3.904254,-0.998000
2026-01-28,0.9910,0.9940,0.9840,0.9890,41005755,40551682.7550,2.467201,-0.302400
2026-01-29,0.9880,0.9900,0.9810,0.9880,44007793,43304661.3760,2.673563,-0.101100
2026-01-30,0.9870,0.9890,0.9720,0.9840,36309257,35657446.9650,2.222061,-0.404900
2026-02-02,0.9800,0.9920,0.9710,0.9710,34793898,34184805.5220,2.146400,-1.321100
2026-02-03,0.9770,0.9800,0.9700,0.9760,26457905,25777208.7200,1.636198,0.514900
2026-02-04,0.9760,0.9910,0.9740,0.9910,37800201,37259400.8180,2.345602,1.536900
2026-02-05,0.9900,0.9910,0.9760,0.9800,19793727,19406820.5780,1.247607,-1.110000
2026-02-06,0.9810,0.9870,0.9740,0.9830,24387014,23968767.0530,1.537608,0.306100
2026-02-09,0.9850,0.9930,0.9830,0.9880,23322631,23087549.9490,1.481709,0.508600
2026-02-10,0.9880,0.9900,0.9810,0.9840,27785495,27342417.5920,1.779370,-0.404900
2026-02-11,0.9820,0.9890,0.9820,0.9860,20997316,20718229.4030,1.355072,0.203300
2026-02-12,0.9900,0.9960,0.9870,0.9920,31493716,31251433.5660,2.048325,0.608500
2026-02-13,0.9950,0.9950,0.9810,0.9850,24080700,23730209.3560,1.587353,-0.705600
2026-02-24,0.9820,1.0020,0.9820,1.0000,57509008,57350226.5280,3.778428,1.522800
2026-02-25,0.9990,1.0130,0.9990,1.0040,138019666,139236389.6690,9.325430,0.400000
2026-02-26,1.0040,1.0180,1.0040,1.0150,121491947,123296053.1420,8.887257,1.095600
2026-02-27,1.0160,1.0470,1.0150,1.0410,226936472,234842867.0200,17.510053,2.561600
2026-03-02,1.0410,1.0620,1.0340,1.0540,174735593,184232945.3910,15.812670,1.248800
2026-03-03,1.0540,1.0640,1.0440,1.0460,132327361,139535909.2050,13.166439,-0.759000
2026-03-04,1.0340,1.0610,1.0340,1.0560,65098645,68494165.5040,7.192940,0.956000
2026-03-05,1.0570,1.0770,1.0570,1.0720,87807740,93968111.3530,10.186095,1.515200
2026-03-06,1.0720,1.0880,1.0680,1.0850,51954967,56205217.9380,6.530818,1.212700
2026-03-09,1.0850,1.1060,1.0840,1.0960,67824062,74488905.1840,8.859690,1.013800
2026-03-10,1.0970,1.1080,1.0820,1.0980,82411400,90284043.5780,11.257844,0.182500
2026-03-11,1.0960,1.1310,1.0830,1.1250,105896683,117797509.9910,15.757606,2.459000
2026-03-12,1.1280,1.1580,1.1250,1.1510,291855214,336155058.8790,45.742797,2.311100
2026-03-13,1.1530,1.1560,1.1260,1.1270,281590088,319680619.4030,32.477348,-2.085100
2026-03-16,1.1230,1.1270,1.0940,1.0960,303269745,333539497.9400,29.020047,-2.750700
2026-03-17,1.0950,1.1130,1.0860,1.0900,37132581,40865443.7660,3.061129,-0.547400
2026-03-18,1.0880,1.1090,1.0830,1.0920,45745961,49839938.2670,3.815230,0.183500
2026-03-19,1.0900,1.1050,1.0770,1.0910,28416392,31194666.5270,2.418344,-0.091600
2026-03-20,1.0860,1.1170,1.0860,1.0940,29307302,32253077.0910,2.512337,0.275000
2026-03-23,1.0870,1.1030,1.0670,1.0700,39551033,42921939.8160,3.399212,-2.193800
2026-03-24,1.0750,1.1160,1.0710,1.1160,53717757,58765705.3360,4.606872,4.299100
2026-03-25,1.1110,1.1560,1.1040,1.1490,60836808,69205421.4720,5.262539,2.957000
2026-03-26,1.1440,1.1510,1.1200,1.1380,61154610,69331313.0480,5.322257,-0.957400
2026-03-27,1.1230,1.1350,1.1140,1.1270,40304904,45278613.4370,3.593726,-0.966600
2026-03-30,1.1140,1.1240,1.0790,1.0880,47329279,51514786.7730,4.229471,-3.460500
2026-03-31,1.0840,1.0870,1.0570,1.0580,40150160,42992734.4990,3.562458,-2.757400
2026-04-01,1.0580,1.0670,1.0500,1.0550,28981261,30606270.1320,2.563499,-0.283600
2026-04-02,1.0560,1.0590,1.0400,1.0440,24354415,25490113.6750,2.152334,-1.042700
2026-04-03,1.0440,1.0440,1.0180,1.0180,30497717,31249014.1680,2.703614,-2.490400
2026-04-07,1.0190,1.0270,1.0150,1.0190,22370111,22805010.9250,1.993708,0.098200
2026-04-08,1.0190,1.0400,1.0190,1.0400,28950604,29914589.5110,2.587104,2.060800
2026-04-09,1.0400,1.0400,1.0270,1.0320,16917116,17439322.5970,1.516502,-0.769200
2026-04-10,1.0330,1.0370,1.0270,1.0320,61451628,63481198.2550,5.513654,0.000000
2026-04-13,1.0310,1.0390,1.0260,1.0390,23373455,24150245.9790,2.020116,0.678300
2026-04-14,1.0380,1.0500,1.0350,1.0400,23678523,24620414.6760,2.049139,0.096200
2026-04-15,1.0410,1.0490,1.0340,1.0460,25966136,27105460.5770,2.242258,0.576900
2026-04-16,1.0470,1.0530,1.0410,1.0500,24129659,25289136.9300,2.079183,0.382400
2026-04-17,1.0500,1.0580,1.0460,1.0480,19380952,20357671.8140,1.672884,-0.190500
2026-04-20,1.0510,1.0610,1.0480,1.0600,26735955,28241069.8530,2.306742,1.145000
2026-04-21,1.0610,1.0830,1.0530,1.0770,32565349,34778554.3050,2.819424,1.603800
2026-04-22,1.0770,1.0790,1.0690,1.0740,29722076,31948509.5530,2.572148,-0.278600
2026-04-23,1.0740,1.0970,1.0640,1.0930,83567336,90907975.2640,7.231915,1.769100
2026-04-24,1.0870,1.0870,1.0730,1.0760,38962926,42126361.6250,3.254952,-1.555400
2026-04-27,1.0710,1.0770,1.0580,1.0680,26372417,28229701.6420,2.213314,-0.743500
2026-04-28,1.0680,1.0790,1.0590,1.0750,29335678,31300210.9010,2.463040,0.655400
2026-04-29,1.0710,1.0830,1.0650,1.0760,25976287,27955547.0450,2.186491,0.093000
2026-04-30,1.0750,1.0750,1.0580,1.0640,32432936,34449272.6070,2.734567,-1.115200
